date,star,like,comment
"July 9, 2021",3,3.0,"Love this app to control my air condition units. The Sleep Routine is really useful, however, can we not have the ability to edit the duration of the sleep routine as it's set to 1 hour standard? Also it would be good if we could disable the lights on the unit via the App. Another useful feature wou...
Full Review"
"September 3, 2021",1,1.0,"This is terrible. It doesn't seem to support LG 4K Ultra HD Smart ThinQ TV for link-up with Google Home anymore. The Google folks have tried to help me for days. Meanwhile, LG 1-to-1 support hasn't responded for as long."
"August 11, 2021",5,21.0,"Not initiliazing on OnePlus 7 pro on android 11. Stuck on main page after login. Happened with last update. Earlier it was ok. Did everything. Uninstalled and then installed, logged in and then stuck at main page.I downloaded an older version and that worked fine. Issue lies with the latest update. ...
Full Review"
"July 10, 2021",1,14.0,"App was good until it stopped loading when I open it up. I deleted the app, force closed, and deleted cache and storage of it and it still freezes at loading screen and not get past it. [update] I found the issue being the latest update to the app causing the issues. I downloaded an older version an...
Full Review"
"September 1, 2021",5,1.0,So far I have my LG heat pump connected and jts fantastic. Gives you a rough idea of power usage plus all the controls right from your phone. Very easy to use. My wife couldn't understand the remote that came with it so I downloaded the ThinkQ app way easier. Also it syncs with my Google home.
"September 4, 2021",1,,"If You have an LG thinq bring it back right away. Mine andy spouses have crashed twice in 1 week. No incoming / outgoing calls for 2 days, no 911 access for 2 days, and now in less than a week no incoming / outgoing text messages. Do not use Thinq"
"July 13, 2021",1,36.0,"This app seems to hate my devices, it will tell me that the device has been successfully registered but once it takes me to the main page, it has me add the tv as a new device. Both TV's are registered online to my LG account but the app won't let me control them. Super frustrating, I want to link m...
Full Review"
"September 19, 2021",1,,I just bought your washer and dryer and cannot connect to either. Fix your damned app
"August 30, 2021",3,,"It cannot turn on my TV. I have to turn it on using the remote control, and then I can turn it off with the app. Before turning the tv on with the remote, the app says the tv is not connected. I tried to disable sleep mode on tv, no luck. It says the tv is on, while it's actually off. And it keeps a...
Full Review"
"August 12, 2021",3,18.0,"App has been working fine before, now, even with the latest update I cannot go past the homescreen. Can't do smart diagnosis, cannot even retrieve data about filter and energy consumption status. It always says network connection is lost but I am able to access the appliance and view basic info from...
Full Review"
"July 12, 2021",1,5.0,"This app is very unreliable. My LG V60 phone, and both 2020 LG TVs (55"" 43"") stays connected to my WiFi, but not this app..either fix the issue or it will be uninstalled as the only thing it's good for at the moment is taking up space on my phone.. something I don't like!!"
"July 21, 2021",1,12.0,"The app has suddenly stopped working and all it does is show the home screen of the app. I have uninstalled and reinstalled the app a multiple times and i have also mailed the issue to your respective mail id and haven't received any reply yet. After selecting a Google account to login,it shows noth...
Full Review"
"July 13, 2021",1,12.0,"There is no adjustability to wash cycle choices via app. Everything is presets and that's all you get. I want to be able to soak some items but if I'm not directly in front of the washer, it's not an option. Basically all that's really available via app for the washer/dryer is presets, start, pause ...
Full Review"
"July 21, 2021",1,4.0,"Thanks for the reply. I cannot use this app to switch on my LG TV.It is connected to my wireless router using an ethernet cable. Please fix this. Please don't discontinue the LG TV Plus application as it was more stable to use compared to this one. Also stop asking to login to an account just to use...
Full Review"
"July 21, 2021",4,18.0,"I'm using the app to monitor my air conditioner units over WiFi. Overall a good integration. However, the top right menu button in the control module is too near to the power button in the app. Can easily miss press either the power button or the menu button. As an improvement, please move the power...
Full Review"
