date,star,like,comment,comment_n
"September 12, 2021",4,2.0,"Finally able to turn my telly on via the app :) only thing missing for me, is being able to select apps on the telly (like netflix, photo and video, etc) straight from the app...","['finally', 'able', 'turn', 'telly', 'via', 'app', 'thing', 'missing', 'able', 'select', 'apps', 'telly', 'like', 'netflix', 'photo', 'video', 'etc', 'straight', 'app']"
"September 7, 2021",4,,"Saves the day when the remote is lost. Connection issues occasionally, but usually ends up being user error...","['save', 'day', 'remote', 'lost', 'connection', 'issue', 'occasionally', 'usually', 'end', 'user', 'error']"
"September 8, 2021",1,,"This app is a total pos, the TV app it replaced was fine. Does not find the LG account I created on my pc, insists on geolocation to add a TV.","['app', 'total', 'po', 'tv', 'app', 'replaced', 'fine', 'find', 'lg', 'account', 'created', 'pc', 'insists', 'geolocation', 'add', 'tv']"
"August 31, 2021",1,5.0,"Normally works great but after update it disconnected all my tvs and appliances. Go to add them and app crashes. Try to power off existing appliances off with app and nothing happens. Yes, it's the correct appliance and yes, it is on the correct wifi. I feel stuck and unable to do anything to fix ap...
Full Review","['normally', 'work', 'great', 'update', 'disconnected', 'tv', 'appliance', 'go', 'add', 'app', 'crash', 'try', 'power', 'existing', 'appliance', 'app', 'nothing', 'happens', 'yes', 'correct', 'appliance', 'yes', 'correct', 'wifi', 'feel', 'stuck', 'unable', 'anything', 'fix', 'ap', 'full', 'review']"
"August 30, 2021",3,1.0,"Looks like it's just another remote through your phone. I was looking for the power management but can't find it. Googled a few vids and I can only assume that not all advertized ThinQ enabled products have that feature by default. Also I don't know the reason why they need your GPS data. Anyway i'l...
Full Review","['look', 'like', 'another', 'remote', 'phone', 'looking', 'power', 'management', 'find', 'googled', 'vids', 'assume', 'advertized', 'thinq', 'enabled', 'product', 'feature', 'default', 'also', 'know', 'reason', 'need', 'gps', 'data', 'anyway', 'l', 'full', 'review']"
"September 3, 2021",1,1.0,"LG keeps updating the app and somehow makes it worse every time. Now it doesn't work on my tablet. No local control, everything goes through the cloud so it's laggy AF or times out, despite having 300MBps Internet. Again, poor app architecture, poor update planning. Useless customer service too. I'm...
Full Review","['lg', 'keep', 'updating', 'app', 'somehow', 'make', 'worse', 'every', 'time', 'work', 'tablet', 'local', 'control', 'everything', 'go', 'cloud', 'laggy', 'af', 'time', 'despite', 'mbps', 'internet', 'poor', 'app', 'architecture', 'poor', 'update', 'planning', 'useless', 'customer', 'service', 'full', 'review']"
"September 10, 2021",1,,This app connects to my LG smart TV maybe 25% of the time. As a result the TV remote feature on in this app is mostly useless.,"['app', 'connects', 'lg', 'smart', 'tv', 'maybe', 'time', 'result', 'tv', 'remote', 'feature', 'app', 'mostly', 'useless']"
"September 7, 2021",3,,Best score I can give it is 3 stars because it doesn't retrieve the correct status unless I close and reopen the app 2-3 times which takes time...,"['best', 'score', 'give', 'star', 'retrieve', 'correct', 'status', 'unless', 'close', 'reopen', 'app', 'time', 'take', 'time']"
"September 11, 2021",1,,"More often than not will not show TV as turned on even when it is. Thus, rendering this app useless.","['often', 'show', 'tv', 'turned', 'even', 'thus', 'rendering', 'app', 'useless']"
"September 8, 2021",1,,"I been using this app for about 6 months now. It worked perfect up until a month ago, now it will not connect for me at all.","['using', 'app', 'month', 'worked', 'perfect', 'month', 'ago', 'connect']"
"September 18, 2021",1,,Please include option to program a switch off an air cond. without having to program to switch it on first. Want to use this for accidental cases that kids leave on their airco's.,"['please', 'include', 'option', 'program', 'switch', 'air', 'cond', 'without', 'program', 'switch', 'first', 'want', 'use', 'accidental', 'case', 'kid', 'leave', 'airco']"
"September 4, 2021",5,1.0,"excellent app ,simple and reliable only if it won't not use the Bluetooth and ask for the GPS every time I open it , it will be amazing","['excellent', 'app', 'simple', 'reliable', 'use', 'bluetooth', 'ask', 'gps', 'every', 'time', 'open', 'amazing']"
"August 28, 2021",2,,"TV shows as disconnected 95% of the time. I usually have to force close the app and try again every time I want to turn the tv on, and even then it doesnt work sometimes. This wouldn't be such a problem if my magic remote didn't stop working as well. For such an expensive product, LG needs to do bet...
Full Review","['tv', 'show', 'disconnected', 'time', 'usually', 'force', 'close', 'app', 'try', 'every', 'time', 'want', 'turn', 'tv', 'even', 'doesnt', 'work', 'sometimes', 'problem', 'magic', 'remote', 'stop', 'working', 'well', 'expensive', 'product', 'lg', 'need', 'bet', 'full', 'review']"
"August 22, 2021",4,127.0,"I love this app. Very simple, powerful, and good looking. Yet, over the past week, the app suddenly stopped loading. I have tried closing the app, restarting my phone, clearing data/cache, and reinstalling but nothing has helped. I want to give this 5 stars but I don't think I can until this is fixe...
Full Review","['love', 'app', 'simple', 'powerful', 'good', 'looking', 'yet', 'past', 'week', 'app', 'suddenly', 'stopped', 'loading', 'tried', 'closing', 'app', 'restarting', 'phone', 'clearing', 'data', 'cache', 'reinstalling', 'nothing', 'helped', 'want', 'give', 'star', 'think', 'fixe', 'full', 'review']"
"September 15, 2021",1,,"App keeps crashing when trying to connect. You don't have full functionality unless you use app, they don't support 5Ghz","['app', 'keep', 'crashing', 'trying', 'connect', 'full', 'functionality', 'unless', 'use', 'app', 'support', 'ghz']"
"September 10, 2021",1,,Just bought a 30 cubic ft fridge with all the features. But the App does not connect to my relatively new ORBI WI-FI or Alexa. Waste of time,"['bought', 'cubic', 'ft', 'fridge', 'feature', 'app', 'connect', 'relatively', 'new', 'orbi', 'wi', 'fi', 'alexa', 'waste', 'time']"
"September 18, 2021",4,,"Please add function ""Spin only"" to download circle for the washing machine. The existing function is ""Rinse+spin""","['please', 'add', 'function', 'spin', 'download', 'circle', 'washing', 'machine', 'existing', 'function', 'rinse', 'spin']"
"September 6, 2021",5,,Wow... All of the options and convenience's doing pretty much everything on my phone. I can operate my tv on my phone. I Love it 😍..,"['wow', 'option', 'convenience', 'pretty', 'much', 'everything', 'phone', 'operate', 'tv', 'phone', 'love']"
"August 30, 2021",1,,This newer version is terrible. The older version was much better. The new version the tv didn't stay connected to app. In my opinion harder to navigate than the older one. Please take off the notice of the older app to update to this one it isn't worth it.,"['newer', 'version', 'terrible', 'older', 'version', 'much', 'better', 'new', 'version', 'tv', 'stay', 'connected', 'app', 'opinion', 'harder', 'navigate', 'older', 'one', 'please', 'take', 'notice', 'older', 'app', 'update', 'one', 'worth']"
"September 3, 2021",1,2.0,I connected with my Tv. Screen mirroring unavailable and mobile content display also very lag and sometimes even went to disconnected.old LG web os was far better. Really unsatisfied,"['connected', 'tv', 'screen', 'mirroring', 'unavailable', 'mobile', 'content', 'display', 'also', 'lag', 'sometimes', 'even', 'went', 'disconnected', 'old', 'lg', 'web', 'o', 'far', 'better', 'really', 'unsatisfied']"
"August 25, 2021",2,2.0,"Every major appliance I have is LG. However they have this and at least two other places online that don't talk to each other requiring you to log in, input all purchase data, etc. I get LG notices to replace the water filter in my refrigerator, which I bought direct from LGs website, but it's not l...
Full Review","['every', 'major', 'appliance', 'lg', 'however', 'least', 'two', 'place', 'online', 'talk', 'requiring', 'log', 'input', 'purchase', 'data', 'etc', 'get', 'lg', 'notice', 'replace', 'water', 'filter', 'refrigerator', 'bought', 'direct', 'lgs', 'website', 'l', 'full', 'review']"
"August 24, 2021",1,3.0,"Pairing stopped working. New phone has the same problem so clearing cache and reinstalling App is NA. I don't get an error pairing the phone. It's the washer/dryer pairing that is the issue. The app shows they are paired, but the dryer settings don't get downloaded. It worked until recently. I suspe...
Full Review","['pairing', 'stopped', 'working', 'new', 'phone', 'problem', 'clearing', 'cache', 'reinstalling', 'app', 'na', 'get', 'error', 'pairing', 'phone', 'washer', 'dryer', 'pairing', 'issue', 'app', 'show', 'paired', 'dryer', 'setting', 'get', 'downloaded', 'worked', 'recently', 'suspe', 'full', 'review']"
"September 3, 2021",1,5.0,Never ever this app connects automatically i have to manually connect it everytime i turn on my tv and even then the success rate is like 2 out of 5 times it's simply horrible,"['never', 'ever', 'app', 'connects', 'automatically', 'manually', 'connect', 'everytime', 'turn', 'tv', 'even', 'success', 'rate', 'like', 'time', 'simply', 'horrible']"
"August 31, 2021",1,15.0,"Can't turn AC on or off on a rooted device. Google assistant recognizes the device but can only.turn it off, not on. Useless use of root check. They responded that it's due to ""security concerns"" but that's bogus. I fail to see how my rooted device should prevent me from using the smart features of ...
Full Review","['turn', 'ac', 'rooted', 'device', 'google', 'assistant', 'recognizes', 'device', 'turn', 'useless', 'use', 'root', 'check', 'responded', 'due', 'security', 'concern', 'bogus', 'fail', 'see', 'rooted', 'device', 'prevent', 'using', 'smart', 'feature', 'full', 'review']"
"August 24, 2021",1,29.0,"The app turns on your Bluetooth (without asking and keeps it on) every single time you open it even though it doesn't need it. It also ask you to turn on GPS everytime you open the app, again it doesn't need it. All it needs is an internet connection to control your devices so the fact that it keeps...
Full Review","['app', 'turn', 'bluetooth', 'without', 'asking', 'keep', 'every', 'single', 'time', 'open', 'even', 'though', 'need', 'also', 'ask', 'turn', 'gps', 'everytime', 'open', 'app', 'need', 'need', 'internet', 'connection', 'control', 'device', 'fact', 'keep', 'full', 'review']"
"September 8, 2021",1,,Nothing will connect at all! Might have to go back to Samsung and send this back!,"['nothing', 'connect', 'might', 'go', 'back', 'samsung', 'send', 'back']"
"August 27, 2021",1,33.0,"The latest update has disconnected all my devices that were working fine prior. Wifi has no issues on any other devices only the LG app. I have cleared cache, forgot network and reset up, used a hot spot device as recommended by LG. If you get lucky you can get it to work for about 10 minutes then i...
Full Review","['latest', 'update', 'disconnected', 'device', 'working', 'fine', 'prior', 'wifi', 'issue', 'device', 'lg', 'app', 'cleared', 'cache', 'forgot', 'network', 'reset', 'used', 'hot', 'spot', 'device', 'recommended', 'lg', 'get', 'lucky', 'get', 'work', 'minute', 'full', 'review']"
