date,star,like,comment
"August 31, 2021",1,,"Worst, this doesn't work! Takes way too long to see inside the frig and forget trying to find the list!!! Go back to writing out a paper list. Complete Fail Samsung!!!"
"August 29, 2021",4,,Why does the TV keep popping up with a msg for permission to connect to the app when I've already given it permission? Shows up every several minutes.. would have been nice if a keyboard popped up on the phone instead of a TouchPad
"September 4, 2021",3,,Works good as a remote for my tv. Can no longer view TV on phone. Galaxy S9+ with MU7000 Samsung smart TV. Connects sometimes but doesn't work anymore 😕
"September 3, 2021",2,,"Got the update and now I can't access my app. Says I need to download, which I already have downloaded or if you press ok it closes the app. I uninstalled the app and reinstalled it and same issues."
"August 26, 2021",1,,Major connectivity issues! Bought a Galaxy Smart Tag+ and can't connect to it 'cause the app says it's only supprted by Android 8 and up. I'm on Android 11...
"August 30, 2021",3,3.0,Smart cast doesn't connect to my speaker any more. I used to be and to cast music to my Google home through smart things and the option is gone now.
"September 14, 2021",5,,"I hook this up to my Aftershokz head set for my cell. EVERYONE CAN HEAR ME 110% BETTER & I CAN HEAR THEM❣🤗 Plus I can turn on music 🎶 on my cell & work inside & out of our home & acre never working about it falling off my head. I can also get EVERY CALL EVERYTIME WITHOUT ANY PROBLEMS❣🤗 CAN U SAY ...
Full Review"
"September 18, 2021",1,1.0,"Absolutely useless app, always confused on which house I'm in, always says devices are off when they're on. I hate this app so much."
"August 30, 2021",1,,I can't turn uninstall. Even though I don't have devices that are smartthings capable I have to keep it updated or app sends messages to my phone every 10 minutes. Annoying!!
"September 1, 2021",2,,"Disappointed! I can no longer connect to view my phone on my TV, although, I am able to view my TV on my phone. I have deleted and reinstalled the app. I have a Samsung Note 8 and a Samsung TV."
"August 30, 2021",1,,I wish there was a widget for the battery life of all the Bluetooth devices that were connected to the phone and was able to be put the homescreen like an iPhone
"September 13, 2021",1,,The planner Laundry to run remotely the washing machine doesn't work and doesn't have a manual option. What is the point of having a washing machine with an app that doesn't make my life easy??
"August 28, 2021",2,,"Post the August upgrade my devices continually go ""offline"" and I am unable to control them via this app. Fortunately, Alexa can still control them. I'm disappointed in the app."
"September 4, 2021",2,1.0,"Google home cannot find any devices in my smartthings app.. It was working for 1 day then it disappeared. Clear storage, reinstall app doesn't help."
"September 17, 2021",1,,"Been a SmartThings user for years, in that time the app has gotten increasingly more unusable over time. The current state of the app is that if I want to open it and see the status of a device it can take as much as 5 minutes to open the app and navigate to the device in question and the entire tim...
Full Review"
"September 18, 2021",1,,Family hub was 100% better. Smart things will not let you upload pictures or shopping list. Slide show doesn't work either.
"August 29, 2021",2,2.0,"Giving 2 star insted of one cuz some functionality are working but the touch pad is not working after the update . I think this is made on purpose (iam pretty sure ) . Samsung don't want their users to be happy , I'm not going to buy a Samsung product if they didn't fix the issue"
"September 12, 2021",1,,"If I could rate it ZERO I would!!! Smart things should have been called ""dumb things!"" No Calendar sharing anymore?? Idiotic! We don't care about uploading pictures & videos to the fridge, we NEED to see shared calendars! Way to wreck it, Samsung...way to wreck it."
"September 11, 2021",1,,Stop doing updates if you're going to mess them up! Limited photos on homepage. And now uploads from my phone don't even work. So damn annoying!
"August 27, 2021",1,,This is terrible app. Hard to work with. Have my refrigerator paired but doesn't have Upload pic option. Like the Family Hub better. Switch it back.
"September 19, 2021",5,,"This is a good app. But the smart TV remote is a bit glitchy, please rectify it as soon as possible."
"September 2, 2021",1,,new update broke the remote feature. used to be able to click on the d pad for enter now it bring up a clicker that doesn't work. can't use it for any app.
